DIP:1138E	DIP:770N		SWP:P39743	PIR:S40887	GI:542352	DIP:534N		SWP:P15891	PIR:LLBY	GI:476490
DIP:1139E	DIP:77N		SWP:P17555	PIR:A34896	GI:101182	DIP:534N		SWP:P15891	PIR:LLBY	GI:476490
DIP:1140E	DIP:890N		SWP:P46680	PIR:S54468	GI:1078591	DIP:310N		SWP:P02579	PIR:ATBY	GI:14318479
DIP:1141E	DIP:956N		SWP:P46681	PIR:S61034	GI:2131166	DIP:310N		SWP:P02579	PIR:ATBY	GI:14318479
DIP:1142E	DIP:880N		SWP:P41697	PIR:S53397	GI:1078079	DIP:310N		SWP:P02579	PIR:ATBY	GI:14318479
DIP:1143E	DIP:46N		SWP:P07274	PIR:A31360	GI:83404	DIP:310N		SWP:P02579	PIR:ATBY	GI:14318479
DIP:1144E	DIP:77N		SWP:P17555	PIR:A34896	GI:101182	DIP:310N		SWP:P02579	PIR:ATBY	GI:14318479
DIP:1145E	DIP:310N		SWP:P02579	PIR:ATBY	GI:14318479	DIP:310N		SWP:P02579	PIR:ATBY	GI:14318479
DIP:1146E	DIP:770N		SWP:P39743	PIR:S40887	GI:542352	DIP:310N		SWP:P02579	PIR:ATBY	GI:14318479
DIP:1147E	DIP:213N		SWP:Q03558	PIR:A46009	GI:422166	DIP:310N		SWP:P02579	PIR:ATBY	GI:14318479
DIP:1148E	DIP:525N		SWP:P17709	PIR:JT0482	GI:83035	DIP:310N		SWP:P02579	PIR:ATBY	GI:14318479
DIP:1149E	DIP:580N		SWP:P02400	PIR:R5BYA1	GI:71156	DIP:310N		SWP:P02579	PIR:ATBY	GI:14318479
DIP:1150E	DIP:670N		SWP:P11710	PIR:S19354	GI:82947	DIP:310N		SWP:P02579	PIR:ATBY	GI:14318479
DIP:1151E	DIP:310N		SWP:P02579	PIR:ATBY	GI:14318479	DIP:688N		SWP:P29366	PIR:S23400	GI:82912
DIP:1152E	DIP:712N		SWP:Q03497	PIR:S28394	GI:320831	DIP:688N		SWP:P29366	PIR:S23400	GI:82912
DIP:1153E	DIP:858N		SWP:P32917	PIR:S51254	GI:1078397	DIP:688N		SWP:P29366	PIR:S23400	GI:82912
DIP:1154E	DIP:862N		SWP:P19073	PIR:S51452	GI:1071931	DIP:974N		SWP:P41832	PIR:S63244	GI:2131197
DIP:1155E	DIP:310N		SWP:P02579	PIR:ATBY	GI:14318479	DIP:974N		SWP:P41832	PIR:S63244	GI:2131197
DIP:1156E	DIP:880N		SWP:P41697	PIR:S53397	GI:1078079	DIP:974N		SWP:P41832	PIR:S63244	GI:2131197
DIP:1157E	DIP:197N		SWP:Q03048	PIR:A44397	GI:322924	DIP:310N		SWP:P02579	PIR:ATBY	GI:14318479
DIP:1158E	DIP:310N		SWP:P02579	PIR:ATBY	GI:14318479	DIP:963N		SWP:Q12446	PIR:S62057	GI:2133063
DIP:1159E	DIP:718N		SWP:P32599	PIR:S29320	GI:422110	DIP:963N		SWP:Q12446	PIR:S62057	GI:2133063
DIP:1160E	DIP:836N		SWP:P13517	PIR:S49944	GI:1076993	DIP:963N		SWP:Q12446	PIR:S62057	GI:2133063
DIP:1161E	DIP:197N		SWP:Q03048	PIR:A44397	GI:322924	DIP:963N		SWP:Q12446	PIR:S62057	GI:2133063
DIP:1162E	DIP:695N		SWP:P32790	PIR:S25327	GI:283297	DIP:963N		SWP:Q12446	PIR:S62057	GI:2133063
DIP:1163E	DIP:688N		SWP:P29366	PIR:S23400	GI:82912	DIP:963N		SWP:Q12446	PIR:S62057	GI:2133063
DIP:1164E	DIP:974N		SWP:P41832	PIR:S63244	GI:2131197	DIP:46N		SWP:P07274	PIR:A31360	GI:83404
DIP:1166E	DIP:817N		SWP:P40450	PIR:S48375	GI:626303	DIP:46N		SWP:P07274	PIR:A31360	GI:83404
DIP:1167E	DIP:817N		SWP:P40450	PIR:S48375	GI:626303	DIP:755N		SWP:Q00246	PIR:S37743	GI:481101
DIP:1168E	DIP:1013N		SWP:P52960	PIR:S70646	GI:2133181	DIP:46N		SWP:P07274	PIR:A31360	GI:83404
DIP:1169E	DIP:1040N		SWP:P06780	PIR:TVBYH1	GI:68965	DIP:974N		SWP:P41832	PIR:S63244	GI:2131197
DIP:1170E	DIP:808N		SWP:P08964	PIR:S46773	GI:630046	DIP:310N		SWP:P02579	PIR:ATBY	GI:14318479
DIP:1171E	DIP:718N		SWP:P32599	PIR:S29320	GI:422110	DIP:310N		SWP:P02579	PIR:ATBY	GI:14318479
DIP:1175E	DIP:973N		SWP:P33338	PIR:S63211	GI:2131223	DIP:310N		SWP:P02579	PIR:ATBY	GI:14318479
DIP:1177E	DIP:77N		SWP:P17555	PIR:A34896	GI:101182	DIP:77N		SWP:P17555	PIR:A34896	GI:101182
DIP:1180E	DIP:860N		SWP:P37370	PIR:S51342	GI:1078464	DIP:310N		SWP:P02579	PIR:ATBY	GI:14318479
DIP:1183E	DIP:590N		SWP:P06100	PIR:RGBY36	GI:69004	DIP:183N		SWP:Q02336	PIR:A43252	GI:285182
DIP:1184E	DIP:774N		SWP:P32494	PIR:S41685	GI:542326	DIP:183N		SWP:Q02336	PIR:A43252	GI:285182
DIP:1185E	DIP:44N		SWP:P13393	PIR:A30366	GI:6320996	DIP:774N		SWP:P32494	PIR:S41685	GI:542326
DIP:1186E	DIP:710N		SWP:Q03330	PIR:S28051	GI:283135	DIP:183N		SWP:Q02336	PIR:A43252	GI:285182
DIP:1187E	DIP:933N		SWP:P50875	PIR:S58643	GI:1362474	DIP:774N		SWP:P32494	PIR:S41685	GI:542326
DIP:1188E	DIP:978N		SWP:P12383	PIR:S64015	GI:2132393	DIP:774N		SWP:P32494	PIR:S41685	GI:542326
DIP:1189E	DIP:793N		SWP:P33200	PIR:S45738	GI:626782	DIP:774N		SWP:P32494	PIR:S41685	GI:542326
DIP:1191E	DIP:591N		SWP:P03069	PIR:RGBYA2	GI:73239	DIP:183N		SWP:Q02336	PIR:A43252	GI:285182
DIP:1192E	DIP:44N		SWP:P13393	PIR:A30366	GI:6320996	DIP:183N		SWP:Q02336	PIR:A43252	GI:285182
DIP:1195E	DIP:594N		SWP:P04387	PIR:RGBYG8	GI:1730189	DIP:593N		SWP:P04386	PIR:RGBYG4	GI:73246
DIP:1196E	DIP:44N		SWP:P13393	PIR:A30366	GI:6320996	DIP:593N		SWP:P04386	PIR:RGBYG4	GI:73246
DIP:1197E	DIP:979N		SWP:Q01939	PIR:S64052	GI:2133183	DIP:593N		SWP:P04386	PIR:RGBYG4	GI:73246
DIP:1198E	DIP:183N		SWP:Q02336	PIR:A43252	GI:285182	DIP:593N		SWP:P04386	PIR:RGBYG4	GI:73246
DIP:1199E	DIP:107N		SWP:P34162	PIR:A38105	GI:283286	DIP:591N		SWP:P03069	PIR:RGBYA2	GI:73239
DIP:1200E	DIP:152N		SWP:P32569	PIR:A40711	GI:539350	DIP:591N		SWP:P03069	PIR:RGBYA2	GI:73239
DIP:1201E	DIP:290N		SWP:P47822	PIR:A57062	GI:2133153	DIP:591N		SWP:P03069	PIR:RGBYA2	GI:73239
